798,5,1154206636,1609884860,1136579653
799,39,2120526489,1626155283,744728255
800,3,163712263,1981442483,1617919361
801,23,2122228141,1533002699,1073234755
802,28,76953673,2060136471,1790355416
803,23,1182715594,1395943162,1642927282
804,39,1558831154,2025360912,1840452169
805,29,564174570,157142981,217699332
806,3,1509362677,1306289181,1453902109
807,5,203055004,1186676699,1351240689
808,11,2024504939,1074145527,81169750
809,5,520088788,1182406260,1343359711
810,42,1358017840,2031996867,1507933253
811,3,1806941084,1636479724,1169149257
812,23,1560761244,1323046375,1308580319
813,28,964976698,1063425908,1302585257
814,11,926813830,1248046206,1384342376
815,28,513407191,1097543017,1829401761
816,29,619858663,1136700558,50747157
817,28,1477078948,1900296831,261954199
818,32,1520578752,2696968,237452005
819,28,1602093561,1746010897,1475738071
820,11,1263437536,760540048,1201578700
821,29,1202272198,469368847,1243779794
822,42,1543392357,412824987,453130879
823,32,184101285,1302364749,1389882744
824,12,13956678,326194868,1908515068
825,5,86416548,1774688964,147940201
826,11,331680383,1859335148,564523917
827,5,340517075,664403617,174974701
828,11,409104681,82053590,1517437345
829,39,1489976877,1335045694,513704511
830,29,449533096,465079026,514610873
831,29,1143856904,1983167877,1783615665
832,3,1003823553,1762916896,775843986
833,23,679704380,504477543,1357331955
834,11,1731207986,1685225053,393476177
835,28,1718391323,1110634346,1601721352
836,5,1918329514,111103509,556277200
837,29,1153702031,658158190,1192412816
838,12,1252734858,2092141769,461200611
839,23,706013242,1921728260,37106202
840,5,108906809,1534589315,1289614385
841,39,2082109295,2140114671,2086737556
842,42,1316872210,11531139,1856750228
843,11,455300986,18435925,170450969
844,28,244479529,1505654393,520687170
845,5,978265602,1423076262,1168929792
846,3,1715732232,689469989,447657997
847,11,1065674250,1178320250,878900594
848,12,1963414822,2033786426,1149533393
849,42,1832012070,1847986828,401393627
850,29,1144753066,1252753496,132352390
851,5,1402672451,966954034,561916709
852,32,1039545821,1309504011,1972297043
853,5,1604017811,1223353131,44095954
854,5,161094970,1141838031,1126176968
855,12,665771249,356883359,524481262
856,12,807688005,629234875,107273657
857,28,643332622,1950669493,1415912671
858,23,141585614,806720598,555887065
859,3,528020973,2038356226,455951103
860,32,1703205627,1190300344,807524255
861,3,904810153,2075312923,593934971
862,39,1882060039,233539178,1939675307
863,28,1995019818,1753354462,858158719
864,23,191456730,1800758512,1305504201
865,28,1748904408,276535162,1617141630
866,23,2034932379,166036715,1639070414
867,12,1509917545,142987939,2025329402
868,39,1351733625,260451298,165067018
869,3,1588402134,74169694,304958308
870,39,1105220427,1457386485,558229620
871,11,1635797253,2087943656,2038084432
872,11,1739302397,1465681119,1534757112
873,29,668362855,155247498,1329406112
874,11,99090050,2015613840,492016146
875,12,1651460065,984349483,1584612010
876,11,1774382732,688958126,1323761796
877,23,372339879,77084697,745244329
878,12,1306833494,2030155843,778656001
879,29,526794266,2130893333,891915899
880,32,1276353591,61378641,557643921
881,29,1771152637,1848117070,865735525
882,23,1280671666,526265216,123083446
883,5,390680587,2035807333,1281080135
884,12,1080619770,98496409,554652137
885,3,1668627620,2043986127,560272514
886,32,931298062,2105859172,1808144216
887,23,1489305055,1963336476,1107690994
888,32,1721627222,1060160184,1384172490
889,12,83018342,1600983547,1538873457
890,23,1225198045,2104524647,1702198043
891,12,2082692607,1303692214,1749452692
892,42,1099805386,966428107,398372398
893,32,437919973,343021851,691350477
894,28,1058903871,345245626,1712507033
895,28,1867006459,41890380,2098046814
896,23,1852900162,1559314056,1761013601
897,39,87601128,1003408481,1641777005
898,5,1395763439,677722853,673876951
899,11,2115620114,1095734609,231892403
900,23,139510587,604298302,1625181660
901,23,523599379,848820683,891017128
902,32,774753526,466518925,731299104
903,32,2009864907,488518240,821857588
904,5,2144859594,1026868774,1226955759
905,12,1460494581,2078337996,1777037375
906,11,1763219838,856446030,865578004
907,11,408543413,1242782649,1662400393
908,5,1849410945,1672700141,802157117
909,29,1576778423,861491420,771529515
910,3,1738354446,1761743607,644913854
911,12,428891566,972057229,571549320
912,12,97416866,1995618298,1324846698
913,28,1172955147,50553186,1082147248
914,32,1068894432,1988977802,1326281845
915,23,1061789593,773694457,1747030369
916,42,1659964981,857236676,1771511766
917,12,59552705,1611934903,927381894
918,23,2115481507,1304478277,2023517455
919,3,378893281,1196586763,939534657
920,12,592775247,368901455,680047947
921,39,697788730,1749361237,1015016275
922,29,1804278240,71772121,445420614
923,28,737856820,376252874,1635762380
924,42,622630909,550146219,1598717207
925,28,16058643,1222576754,727988058
926,11,176270071,257616615,2068687539
927,32,700612017,1219808108,1962651516
928,32,430667234,214630581,1842314667
929,32,2000055520,972839974,1659395307
930,5,156104427,1634007521,145635214
931,5,1595084040,659702760,260357687
932,11,390845473,792997274,478556887
933,39,1889136870,1546057988,449016911
934,39,1026911126,1585368538,1102555172
935,11,1750413233,2091404793,607833858
936,32,1957344007,14112600,634999249
937,39,504523789,2052681836,569661497
938,5,1261644606,967951102,1108584409
939,3,307480268,809715995,1445883000
940,23,1969437240,491623010,173378901
941,42,620361498,1902312451,1718842102
942,11,36846828,1449700452,1301472732
943,39,2000753303,1939958440,827539227
944,5,2057512356,1060689651,1090691788
945,28,1830112225,1026838532,2121554827
946,3,1166851039,1785830647,1255641032
947,28,2120925108,1585903546,1361452139
948,12,334686651,930476943,1685816832
949,23,1040912915,703555785,542289608
950,11,1180972794,601603235,1063042426
951,11,637293480,1146749816,1965524861
952,23,342558397,74836951,743818110
953,42,426191826,44035757,1258290767
954,5,1076330671,1693304583,1666980414
955,39,71192616,1293649627,1671975988
956,11,1558687667,135095196,1178346615
957,39,184309722,834661993,669560800
958,12,59479479,1994134622,1693185722
959,32,1481820052,1934216069,1226192052
960,3,1498797252,1484422132,836404305
961,29,75075792,1607766756,1572825534
962,5,1967249368,1569223812,2030913598
963,39,1922990102,638200934,353794356
964,3,1988955635,189207492,702694534
965,32,399210478,1585890197,2139090815
966,42,1449605708,2012390451,496128763
967,5,1077048173,1026048107,240548100
968,32,490207419,37214560,1600015474
969,11,674424661,988354641,1403310279
970,23,655700150,988703419,1244311333
971,42,1241325319,1396502045,66905879
972,42,1290895009,528066717,713484059
973,11,1728888086,99456906,300306187
974,11,94135239,1328311536,2093007996
975,5,1634775550,1279690126,15904916
976,39,1633074085,578035464,2066219432
977,28,415420957,235421878,1080443198
978,23,734283286,1299397153,374610640
979,23,332010391,1943421266,567403212
980,12,291469597,1286088626,2146819568
981,39,317995128,1338194779,1531338256
982,3,138652056,12297935,1008776379
983,23,265077073,1637711778,714532095
984,5,1739452976,2101717496,532557457
985,5,157816928,1318090168,530727265
986,23,191802505,509199768,321036569
987,39,721986921,990660539,2116525000
988,32,1260029028,1765140437,355584245
989,42,397967830,1229958120,2060347695
990,39,2121631836,177689137,444616148
991,5,1885326453,1810442982,451383745
992,28,1096938155,2020665750,57078422
993,23,1035145875,640360366,1608048021
994,42,1109271225,1752059072,1818225671
995,39,2074662311,704627216,515914005
996,28,1133503728,2053857947,179754198
997,23,1742138419,1558371038,550277205
998,39,754922826,1376629524,1819436895
999,11,827166849,197717422,136342083
